FID,Area,Crop,FieldCropPrice,SavedWater,Recharge,Kitfox,TiptonKRat,GiantGarterSnake,TNC,HabCorridors,ConservationAreas,ImpBirdAreas,Nitrate,ModSAGBI,Prox2Wetlands,Depth2GroundWater
11530,12.40910961,Grapes,196481.7466,35.73823568,1452.635383,100,0,0,0,0,98.5,0,42.22222222,0,100,20
11531,14.82676292,Grapes,234762.0712,42.70107721,1454.852283,100,100,0,0,0,100,0,24.44444444,95,0,20
11535,5.39303251,Grapes,85391.49706,15.53193363,887.9457164,100,100,0,0,0,100,0,93.33333333,8,0,20
11537,18.77483134,Grapes,297274.4837,54.07151426,3091.216495,100,100,0,0,0,100,0,43.33333333,0,100,20
11538,19.80440313,Grapes,313576.3837,57.03668101,1380.575451,100,100,0,0,0,100,0,17.77777778,0,0,20
11544,9.13278149,Grapes,144605.4483,26.30241069,999.7469011,100,0,0,0,0,18.5,0,84.44444444,0,100,20
11545,2.45476591,Grapes,38867.95335,7.069725821,398.5858331,100,100,0,0,0,100,0,0,58,0,20
11547,37.20092421,Grapes,589027.1576,107.1386617,6008.501891,100,10,0,0,0,49.33333333,0,73.33333333,89,100,20
11551,23.71000104,Grapes,375416.3322,68.284803,1629.297166,100,100,100,0,0,100,0,88.88888889,50.5,100,20
11554,19.67800131,Grapes,311574.979,56.67264377,3711.219462,100,100,0,0,35,100,0,53.33333333,3,0,20
11556,19.36516412,Grapes,306621.6182,55.77167267,2266.925145,100,58.33333333,0,0,0,96,0,33.33333333,98,100,20
11560,5.10084053,Grapes,80765.02567,14.69042073,839.837232,100,0,0,0,0,100,0,46.66666667,0,0,20
11568,5.97089831,Grapes,94541.23344,17.19618713,983.0894893,100,100,0,0,0,100,0,71.11111111,54,0,20
11569,16.26474995,Grapes,257530.6833,46.84247986,1903.984414,100,100,100,0,0,100,0,0,0,100,20
11570,35.80912154,Grapes,566989.8135,103.13027,4191.887948,100,0,0,0,0,100,0,0,98,0,20
11576,19.26146903,Grapes,304979.7443,55.47303081,3192.316527,100,100,0,0,0,100,0,14.44444444,0,40,20
11581,13.88010811,Grapes,219773.0514,39.97471136,2163.504738,100,100,0,0,0,100,0,0,0,0,20
11590,37.56369897,Grapes,594771.2135,108.183453,2581.291674,100,0,0,0,0,100,0,73.33333333,99,100,20
11594,146.2476344,Grapes,2315636.781,421.1931871,18953.78024,100,100,0,0,0,0,0,81.11111111,98,0,20
11595,24.45354564,Grapes,387189.372,70.42621144,1680.391854,100,0,0,0,0,0,0,77.77777778,0,100,20
11601,19.15508134,Grapes,303295.2368,55.16663426,1316.293479,100,0,0,0,0,0,0,77.77777778,96,100,20
11615,37.69399522,Grapes,596834.2813,108.5587062,4835.965101,100,0,0,0,0,100,0,22.22222222,63,0,20
11616,13.04093614,Grapes,206485.8793,37.55789608,896.1433727,100,22.5,0,0,0,0,0,0,98,0,20
11633,12.43521339,Grapes,196895.0652,35.81341456,307.7247654,100,100,0,0,0,100,0,50.37037037,30,0,20
11635,9.25515648,Grapes,146543.0935,26.65485066,1083.427273,100,100,100,0,0,100,0,84.44444444,0,100,20
11638,4.09923165,Grapes,64905.8812,11.80578715,546.4815025,100,0,0,100,0,0,0,62.22222222,68,100,20
11647,9.0107739,Grapes,142673.6204,25.95102883,1483.595374,100,100,0,0,0,100,0,48.88888889,0,0,20
11651,18.46868461,Grapes,292427.0574,53.18981168,2161.981447,100,0,0,0,0,68.66666667,0,38.51851852,0,44.5,20
11656,35.1533238,Grapes,556606.1285,101.2415725,4387.352481,100,100,0,0,0,100,0,100,54,0,20
11659,11.35612599,Grapes,179809.1514,32.70564285,1329.370998,100,100,0,0,0,66.33333333,0,30.37037037,4,41.33333333,20
11677,27.30373398,Grapes,432318.3136,78.63475386,3662.726803,100,100,100,0,0,100,0,88.88888889,11,100,20
11680,5.955823,Grapes,94302.53596,17.15277024,419.7722066,100,100,0,0,0,100,0,86.66666667,0,100,20
11683,18.27151779,Grapes,289305.1831,52.62197124,2138.900702,100,100,0,0,0,0,0,40,0,100,20
11689,36.22153902,Grapes,573519.8957,104.3180324,2489.061505,100,100,0,100,0,100,100,76.66666667,98,2,15
11692,19.11187336,Grapes,302611.0959,55.04219528,1963.657074,100,100,0,0,0,100,100,51.11111111,0,100,20
11693,28.42262814,Grapes,450034.5145,81.85716904,1953.138146,100,0,0,36.66666667,0,0,0,57.03703704,86.5,100,20
11694,81.01931597,Grapes,1282833.113,233.33563,10840.89501,100,100,0,0,0,0,0,44.44444444,0,100,20
11700,15.35723714,Grapes,243161.425,44.22884296,1797.749135,100,100,100,0,0,0,0,84.44444444,0,71,20
11706,9.00384737,Grapes,142563.948,25.93108043,985.6327465,100,0,0,0,0,0,0,84.44444444,0,100,20
11707,38.10048545,Grapes,603270.5135,109.7293981,3270.253957,100,0,0,0,0,100,0,0,79.5,100,20
11716,8.03125207,Grapes,127164.195,23.13000596,940.1545559,100,100,0,0,0,0,0,62.22222222,0,0,20
11717,31.86129668,Grapes,504481.2574,91.76053444,3833.834832,100,100,0,0,0,100,0,60,5,0,20
11720,18.82941904,Grapes,298138.8074,54.22872684,3099.864691,100,95,0,0,0,0,0,66.66666667,0,0,20
11723,13.48224727,Grapes,213473.4541,38.82887214,2219.809298,100,0,0,0,0,100,0,10,88,100,20
11731,29.57159673,Grapes,468226.904,85.16619858,3461.71072,100,100,0,0,0,100,0,82.22222222,96,0,20
11733,13.38071683,Grapes,211865.8546,38.53646447,2208.23314,100,100,0,0,0,100,0,0,0,0,20
11744,5.73032323,Grapes,90732.04702,16.5033309,670.8031877,100,0,0,0,0,0,0,48.88888889,0,100,20
11749,28.48589022,Grapes,451036.1854,82.03936383,3334.615728,100,0,0,0,0,0,0,22.22222222,91,100,20
11751,34.82805495,Grapes,551455.9288,100.3047983,5734.3289,100,0,0,0,0,100,0,4.444444444,64.5,54,20
11756,8.70229214,Grapes,137789.222,25.06260136,1385.62793,100,0,0,0,0,100,0,42.22222222,38.5,0,20
11757,38.31179748,Grapes,606616.3584,110.3379767,4484.856237,100,100,0,0,0,100,0,0,94.5,0,20
11758,18.94175704,Grapes,299917.5302,54.55226028,1301.634319,100,0,0,0,0,65.33333333,0,0,98,100,20
11765,34.16314674,Grapes,540927.9916,98.38986261,5624.853871,100,0,100,0,0,0,0,0,0,0,20
11772,37.80991176,Grapes,598669.6655,108.8925459,5599.295672,100,100,100,0,0,100,0,82.22222222,0,100,20
11778,61.86207067,Grapes,979503.6125,178.1627635,4251.02033,100,78.33333333,0,0,0,100,0,0,0,0,20
11784,25.11522295,Grapes,397666.1522,72.3318421,4135.141885,100,100,100,0,0,99,0,82.22222222,0,100,20
11792,154.8989896,Grapes,2452619.485,446.10909,10803.32294,100,100,0,0,0,0,0,95.55555556,28,0,20
11798,8.74101433,Grapes,138402.3364,25.17412127,1023.240757,100,0,0,0,0,0,0,88.88888889,91,0,20
11800,19.26455376,Grapes,305028.5869,55.48191483,3171.84774,100,0,0,0,0,100,0,82.22222222,54,0,20
11811,3.10498549,Grapes,49163.3156,8.942358211,363.4758596,100,0,0,0,0,0,0,35.55555556,91,0,20
11816,13.53736235,Grapes,214346.1281,38.98760357,1170.939997,100,100,0,0,0,100,100,62.22222222,0,100,20
11829,12.22587782,Grapes,193580.5149,35.21052812,2012.952047,100,7.5,0,0,0,100,0,42.96296296,0,0,20
11831,18.47053823,Grapes,292456.4071,53.1951501,1269.253239,100,0,0,0,0,0,0,62.96296296,44,100,20
11832,19.42454139,Grapes,307561.7783,55.9426792,2159.853549,100,100,0,0,0,0,0,33.33333333,9.5,100,20
11837,37.19965631,Grapes,589007.0821,107.1350102,2556.275494,100,0,0,0,0,0,0,66.66666667,87,100,20
11844,18.58411656,Grapes,294254.7689,53.52225569,2133.968483,100,100,0,0,0,100,0,26.66666667,44,100,20
11845,16.47310447,Grapes,260829.7001,47.44254087,1692.535709,100,100,0,0,0,100,0,40,0,77,20
11847,19.21170918,Grapes,304191.8633,55.32972244,2248.961401,100,100,100,0,0,100,0,68.88888889,63,100,20
11848,18.85545277,Grapes,298551.0169,54.30370398,3556.088964,100,100,0,0,41.5,100,0,60,17,0,20
11850,11.0418478,Grapes,174832.9743,31.80052166,1439.700629,100,100,0,0,0,0,0,42.22222222,0,0,20
11851,9.26659238,Grapes,146724.1658,26.68778605,586.6084946,100,100,0,0,0,100,0,6.666666667,50,100,20
11852,37.27118366,Grapes,590139.6226,107.3410089,4363.039887,100,100,100,0,0,100,0,91.11111111,0,100,20
11863,22.84418587,Grapes,361707.3005,65.79125531,1622.857831,100,100,0,0,0,0,0,77.77777778,16.66666667,0,20
11866,37.89027585,Grapes,599942.124,109.1239944,2603.733292,100,0,0,0,0,100,0,81.11111111,99,100,20
11874,18.23330911,Grapes,288700.1995,52.51193024,2321.847847,100,0,0,0,0,0,0,55.55555556,50.5,100,20
11884,42.30273514,Grapes,669807.5483,121.8318772,4438.38296,100,0,0,0,0,6,0,0,35,100,20
11885,18.06299659,Grapes,286003.5272,52.02143018,2174.518067,100,100,0,0,0,100,0,33.33333333,98,100,20
11886,9.70330751,Grapes,153638.969,27.94552563,1597.618839,100,100,0,0,0,100,0,51.11111111,92.5,0,20
11887,127.7825904,Grapes,2023267.368,368.0138604,21038.99865,100,100,0,0,0,17,0,81.48148148,5.5,0,20
11889,8.64358889,Grapes,136859.7341,24.893536,1011.835938,100,0,0,0,0,0,0,42.22222222,92,100,20
11890,8.02187191,Grapes,127015.6726,23.1029911,551.2447324,100,0,0,0,0,0,0,6.666666667,0,0,20
11892,9.86713347,Grapes,156232.9352,28.41734439,1155.066533,100,100,0,0,0,100,0,91.11111111,96,0,20
11903,19.44202914,Grapes,307838.6735,55.99304392,2275.923121,100,100,100,0,0,100,0,0,29.5,100,20
11905,18.32334486,Grapes,290125.7958,52.7712332,2008.441867,100,100,0,0,0,100,0,0,57.5,0,20
11906,8.74364242,Grapes,138443.9487,25.18169017,1439.613021,100,100,100,0,0,100,0,64.44444444,0,100,16.5
11907,2.60744736,Grapes,41285.46104,7.509448397,305.2330438,100,100,0,0,0,100,0,91.11111111,96,0,20
11909,17.68411549,Grapes,280004.4489,50.93025261,2070.138204,100,100,0,0,0,65,0,34.44444444,98,100,20
11917,17.10902637,Grapes,270898.6776,49.27399595,2002.817113,100,100,100,0,0,0,0,77.77777778,0,100,20
11918,19.51265198,Grapes,308956.8923,56.1964377,2284.190372,100,100,0,0,0,100,0,0,98,0,20
11920,12.81789004,Grapes,202954.241,36.91552332,1309.039843,100,0,0,88,0,0,0,47.77777778,66.5,100,20
11923,19.51165189,Grapes,308941.0572,56.19355744,2619.17051,100,0,0,0,0,0,0,70,79,100,20
11924,18.2295245,Grapes,288640.2752,52.50103056,1995.548743,100,0,0,0,0,0,0,60,52,100,20
11926,19.70176667,Grapes,311951.2719,56.74108801,2306.328518,100,100,0,0,0,0,0,75.55555556,0,100,20
11936,39.99220176,Grapes,633223.3252,115.1775411,6584.589312,100,38,0,0,0,0,0,88.88888889,0.5,0,20
11947,1.96053612,Grapes,31042.48195,5.646344026,322.7960598,100,0,0,0,0,100,0,10,63,100,20
11952,18.67620545,Grapes,295712.8739,53.7874717,1634.160394,100,100,0,0,0,100,100,53.33333333,0,100,20
11958,9.37694351,Grapes,148471.4291,27.00559731,1543.88404,100,100,0,0,0,100,0,0,83.5,100,20
11960,16.54053687,Grapes,261897.4024,47.63674619,1393.785493,100,100,0,0,0,100,0,45.55555556,50.5,100,20
11963,33.91350001,Grapes,536975.1677,97.67088003,5596.778974,100,100,0,0,0,100,0,0,0,0,20
11967,19.02794368,Grapes,301282.181,54.8004778,2227.449442,100,100,100,0,0,100,0,95.55555556,96.5,35.33333333,20
11968,24.78059496,Grapes,392367.763,71.36811348,2902.171804,100,0,0,0,0,0,0,36.2962963,44.66666667,100,20
11969,12.95473206,Grapes,205120.9524,37.30962833,1347.913196,100,0,0,0,0,0,0,77.77777778,87,100,20
11972,18.54047308,Grapes,293563.7324,53.39656247,3050.108206,100,0,0,0,0,0,0,52.22222222,60,100,20
11973,37.7120843,Grapes,597120.6978,108.6108028,5144.713579,100,100,0,0,0,100,0,33.33333333,78.25,100,20
11975,12.62872511,Grapes,199959.0659,36.37072832,756.00128,100,100,0,0,0,100,0,22.22222222,0.5,0,20
11986,8.47519481,Grapes,134193.4378,24.40856105,1100.608283,100,0,0,0,0,100,0,48.88888889,20,0,20
11991,3.44714635,Grapes,54580.97775,9.927781488,567.5617255,100,100,0,0,0,0,0,75.55555556,0,100,20
12002,18.54279474,Grapes,293600.4928,53.40324885,2170.656929,100,100,0,0,0,100,0,66.66666667,0,0,20
12003,8.34026438,Grapes,132056.9939,24.01996141,1373.198106,100,100,0,0,0,100,0,46.66666667,0,0,20
12005,19.10013782,Grapes,302425.2792,55.00839692,2090.853001,100,0,0,0,0,25,0,76.66666667,0,100,20
12010,36.14592893,Grapes,572322.7105,104.1002753,3877.682486,100,100,0,0,0,100,0,42.22222222,0,100,20
12013,21.04920681,Grapes,333286.1944,60.62171561,1913.556804,100,0,0,0,0,100,0,0,80.33333333,100,20
12024,18.32306021,Grapes,290121.2888,52.7704134,3212.484202,100,100,0,0,0,100,0,26.66666667,0,100,20
12027,8.91668564,Grapes,141183.8579,25.68005464,612.7342901,100,100,0,0,0,100,100,44.44444444,0,100,20
12029,20.67370708,Grapes,327340.6556,59.54027639,2420.105823,100,100,100,0,0,100,0,0,0,100,20
12030,10.89891642,Grapes,172569.846,31.38887929,1275.849125,100,100,0,0,0,100,0,51.11111111,0,0,20
12031,24.06611427,Grapes,381054.9115,69.3104091,3658.846808,100,100,100,0,0,100,0,68.88888889,24,100,20
12034,19.69744618,Grapes,311882.8627,56.728645,2305.822754,100,0,0,0,0,0,0,5.185185185,91,25.66666667,20
12035,41.39958311,Grapes,655507.3371,119.2307994,3181.89489,100,0,0,0,0,100,0,44.44444444,95,100,20
12038,36.72498502,Grapes,581491.2936,105.7679569,6046.652427,100,0,93,0,0,0,0,0,0,0,20
12041,16.33259909,Grapes,258604.9842,47.03788538,1787.8962,100,0,0,0,0,100,0,60,98,100,20
12044,18.92567448,Grapes,299662.8842,54.5059425,1300.529163,100,100,0,0,0,0,0,68.88888889,98,0,20
12045,18.89372454,Grapes,299156.9994,54.41392668,1602.497567,100,100,0,0,0,100,100,46.66666667,0,100,20
12051,18.61402627,Grapes,294728.3493,53.60839566,1541.932933,100,0,0,0,0,100,0,42.22222222,17.4,100,20
12056,7.25879043,Grapes,114933.2923,20.90531644,498.8075141,100,100,0,0,0,84,0,17.77777778,56,100,20
12067,12.06840525,Grapes,191087.1462,34.75700712,1412.751844,100,96.5,0,0,0,100,0,0,98,100,20
12069,12.4894462,Grapes,197753.7696,35.96960506,1976.512465,100,0,0,0,0,69,0,62.22222222,95.5,100,20
12072,34.09153907,Grapes,539794.1794,98.18363252,5613.063894,100,0,100,0,0,0,0,0,0,0,20
12077,38.88220418,Grapes,615647.9899,111.980748,4583.176112,100,100,0,0,0,100,0,47.77777778,0,0,20
12080,8.85294895,Grapes,140174.6722,25.49649298,215.0299781,100,100,0,0,0,100,0,22.22222222,44,100,20
12081,37.65367344,Grapes,596195.8395,108.4425795,4407.814912,100,100,0,0,0,100,0,15.55555556,98,100,20
12084,4.10121059,Grapes,64937.21508,11.8114865,675.2513301,100,100,0,0,0,100,0,59.25925926,0,0,20
12095,34.75996001,Grapes,550377.736,100.1086848,3736.497026,100,100,0,0,0,100,100,40,17.5,100,20
12099,18.5208003,Grapes,293252.2401,53.33990486,3003.781956,100,0,0,0,0,0,0,88.88888889,49.66666667,0,20
12100,18.56402263,Grapes,293936.6082,53.46438517,2734.056973,100,75,0,0,0,100,0,0,75,0,20
12101,17.4074391,Grapes,275623.6463,50.13342461,2037.749909,100,100,0,0,0,100,0,60,0,0,20
12102,3.96536638,Grapes,62786.30269,11.42025517,464.1937818,100,100,0,0,0,100,0,57.77777778,0,0,20
12105,18.4368936,Grapes,291923.6891,53.09825357,2249.755706,100,0,0,0,0,100,0,20,30,100,20
12107,42.78452313,Grapes,677436.0203,123.2194266,4915.750377,100,100,0,0,0,0,0,77.03703704,12,0,20
12110,25.97516795,Grapes,411282.2375,74.8084837,3040.705517,100,0,0,0,0,75,0,55.55555556,98,100,20
12112,28.12382112,Grapes,445303.3028,80.99660483,4630.498042,100,100,0,0,0,100,0,33.33333333,0,0,20
12115,9.41514285,Grapes,149076.2649,27.11561141,1102.155599,100,0,0,0,0,100,0,42.22222222,0,100,20
12120,31.35411267,Grapes,496450.6732,90.29984449,1035.928452,100,0,0,0,0,33.66666667,0,0,98,100,20
12122,18.12982935,Grapes,287061.7351,52.21390853,2115.833132,100,0,0,0,0,0,0,71.11111111,85.33333333,0,20
12125,10.26104196,Grapes,162469.9523,29.55180084,1618.677848,100,100,0,0,0,100,0,51.11111111,0,0,20
12127,32.9251252,Grapes,521325.5671,94.82436058,3854.281523,100,100,100,0,0,100,0,91.11111111,0,97,20
12131,9.11871475,Grapes,144382.7202,26.26189848,1072.039416,100,100,0,0,0,100,0,51.11111111,0,0,20
12142,3.49843179,Grapes,55393.01448,10.07548356,240.4042492,100,0,0,0,0,100,0,0,97,0,20
12147,17.00038503,Grapes,269178.4864,48.96110889,2644.826137,100,100,0,0,0,100,0,46.66666667,1,100,20
12157,37.14467302,Grapes,588136.4949,106.9766583,6115.752725,100,100,0,0,0,100,0,75.55555556,0,0,20
12163,13.83681204,Grapes,219087.5157,39.85001868,1619.765108,100,0,0,0,0,0,0,37.77777778,91,0,20
12164,18.25455094,Grapes,289036.5356,52.57310671,2750.939217,100,0,0,0,0,0,0,41.11111111,94.66666667,100,20
12179,8.77704131,Grapes,138972.7757,25.27787897,1408.520977,100,100,0,0,0,0,0,57.77777778,94,0,20
12187,32.57972604,Grapes,515856.6308,93.829611,3813.8484,100,100,100,0,0,100,0,91.11111111,0,100,20
12193,17.1348587,Grapes,271307.6982,49.34839306,2402.694082,100,0,0,0,0,100,0,0,98,0,20
12196,33.92422082,Grapes,537144.9175,97.70175596,3626.156868,100,0,0,0,0,100,0,0,18,100,20
12197,38.19578866,Grapes,604779.513,110.0038713,4471.27601,100,100,100,0,0,100,0,73.33333333,0,100,20
12204,48.52139509,Grapes,768271.7578,139.7416179,7988.893968,100,100,0,25,0,2,0,86.66666667,0,0,20
12208,2.15042541,Grapes,34049.1263,6.193225181,354.06073,100,0,0,0,0,100,0,42.22222222,52,18,20
12218,58.21847674,Grapes,921812.1486,167.669213,6815.172238,100,100,0,0,0,100,0,82.22222222,96,0,19
12219,19.0434657,Grapes,301527.9516,54.84518122,3135.446292,100,0,0,0,0,100,0,0,67,10.66666667,20
12223,263.4947568,Grapes,4172089.026,758.8648996,6400.045014,100,100,100,0,17,100,0,95.55555556,0,100,7
12232,8.97793272,Grapes,142153.624,25.85644623,616.9430492,100,100,100,0,0,100,0,91.11111111,90.5,100,9.5
12234,36.87629421,Grapes,583887.0733,106.2037273,6085.731877,100,100,0,0,0,100,0,38.88888889,21.33333333,0,20
12235,18.79034882,Grapes,297520.1824,54.1162046,3027.688568,100,100,0,84,0,0,0,18.51851852,0,100,20
12236,36.31115146,Grapes,574938.7895,104.5761162,4250.656581,100,100,0,0,0,100,0,0,98,0,20
12244,28.19911087,Grapes,446495.4158,81.21343931,4642.894261,100,100,0,0,0,100,0,20,0,0,20
12250,19.52912908,Grapes,309217.7852,56.24389175,1944.493118,100,0,0,0,0,0,0,65.55555556,81.66666667,3.5,20
12257,14.65523849,Grapes,232046.21,42.20708685,355.9622482,100,100,100,0,0,100,0,95.55555556,0,100,15
12263,33.00772821,Grapes,522633.4759,95.06225724,3613.288461,100,0,0,0,0,0,0,0,95,100,20
12264,18.1892873,Grapes,288003.1726,52.38514742,1249.926316,100,0,0,0,0,100,0,31.11111111,0,0,20
12268,37.69853197,Grapes,596906.1147,108.5717721,4523.495325,100,0,0,0,0,100,0,46.66666667,40.33333333,100,20
12283,19.11974072,Grapes,302735.665,55.06485327,3127.86178,100,0,0,0,0,0,0,65.55555556,0,0,20
12286,9.16616358,Grapes,145134.0093,26.39855111,1003.401169,100,0,0,0,0,77.66666667,0,6.666666667,0,100,20
12287,28.68353803,Grapes,454165.6756,82.60858953,4722.653658,100,0,0,0,0,100,0,8.888888889,94,100,20
12294,12.8986356,Grapes,204232.7395,37.14807053,1509.940283,100,100,100,0,0,100,0,94.44444444,72,100,20
12305,37.37752476,Grapes,591823.3925,107.6472713,907.8656588,100,0,0,0,0,100,0,0,87,100,20
12309,35.3168207,Grapes,559194.8844,101.7124436,4134.258219,100,100,100,0,0,100,0,68.88888889,92,100,20
12323,18.61314373,Grapes,294714.3755,53.60585394,1450.510662,100,0,0,71.33333333,0,0,0,77.77777778,47.66666667,100,20
12325,18.12138847,Grapes,286928.085,52.18959879,2121.326261,100,100,0,0,0,100,0,4.444444444,98,0,20
12341,8.67887948,Grapes,137418.5137,24.9951729,1021.433564,100,100,0,0,0,76.5,0,55.55555556,0,0,20
12345,13.55404861,Grapes,214610.3329,39.03566,954.0645187,100,0,0,0,100,100,0,66.66666667,98,100,20
12350,1.98190186,Grapes,31380.78002,5.707877357,326.3138616,100,14,0,0,0,100,0,45.55555556,0,0,20
12352,14.68800587,Grapes,232565.0379,42.30145691,1611.189372,100,0,0,0,0,0,0,77.77777778,5.5,100,20
12355,8.43572787,Grapes,133568.5313,24.29489627,204.8960623,100,0,0,0,0,0,0,0,98,100,20
12360,9.68022106,Grapes,153273.4258,27.87903665,1133.186189,100,100,0,0,0,0,0,77.77777778,21.5,0,20
12363,3.75881992,Grapes,59515.9142,10.82540137,440.0150358,100,100,100,0,0,100,0,64.44444444,0,13,20
12365,19.69000585,Grapes,311765.0549,56.70721685,3241.897078,100,100,0,0,0,100,0,0,98,0,20
12368,20.13521089,Grapes,318814.2846,57.98940736,3797.447991,100,100,0,0,11.5,100,0,58.88888889,17,0,20
12369,18.10625232,Grapes,286688.4242,52.14600668,3414.791724,100,100,0,0,49.66666667,100,0,73.33333333,0,0,20
12378,81.02066829,Grapes,1282854.525,233.3395247,9268.839404,100,100,0,100,0,100,100,92.22222222,96,100,6.666666667
12384,9.35837356,Grapes,148177.3987,26.95211585,1095.510072,100,0,0,0,0,0,0,88.88888889,91,0,20
12386,3.22511212,Grapes,51065.36102,9.288322906,377.5381254,100,0,0,0,0,0,0,48.88888889,0,100,20
12388,10.42371745,Grapes,165045.7023,30.02030626,1220.221375,100,100,0,0,0,100,0,53.33333333,0,0,20
12389,21.44952712,Grapes,339624.7341,61.77463811,3531.596681,100,0,0,0,0,0,0,77.77777778,0,0,20
12390,18.99019547,Grapes,300684.4883,54.69176295,2387.783835,100,0,0,0,0,0,0,0,87.5,100,20
12391,17.30595967,Grapes,274016.8544,49.84116385,1189.226057,100,0,0,0,0,0,0,0,36.5,0,20
12394,9.26724238,Grapes,146734.4577,26.68965805,1085.326419,100,100,0,0,0,100,0,55.55555556,0,0,20
12401,18.46262522,Grapes,292331.1151,53.17236063,2161.272123,100,0,0,0,0,0,0,85.55555556,91,0,20
12403,12.13922649,Grapes,192208.5063,34.96097229,834.1799432,100,100,0,0,0,0,0,73.33333333,0,100,20
12405,18.38543632,Grapes,291108.9315,52.9500566,3027.103838,100,60,0,0,0,100,0,42.22222222,67,100,20
12406,18.92213504,Grapes,299606.8419,54.49574892,2741.909225,100,100,0,0,0,100,0,31.11111111,39.66666667,0,20
12409,33.76740998,Grapes,534662.0264,97.25014074,3808.800422,100,100,100,0,0,100,0,91.11111111,4.5,100,18
12412,18.48113466,Grapes,292624.1874,53.22566782,1710.57557,100,100,0,0,0,100,0,62.22222222,58,100,20
12414,14.21249919,Grapes,225036.022,40.93199767,1663.743803,100,0,0,0,0,0,0,21.11111111,0,100,20
12422,7.77987305,Grapes,123183.9425,22.40603438,1280.931448,100,100,0,0,0,0,0,66.66666667,98,0,20
12424,7.55035899,Grapes,119549.8926,21.74503389,1243.142685,100,100,0,0,0,100,0,88.88888889,43.33333333,0,20
12429,39.98714308,Grapes,633143.2278,115.1629721,4680.975571,100,0,0,0,0,0,0,80.74074074,91,0,20
12436,10.9401651,Grapes,173222.9639,31.50767549,751.7831807,100,0,0,0,0,100,0,66.66666667,0,0,20
12450,36.14508064,Grapes,572309.279,104.0978322,4231.215998,100,100,0,0,0,0,0,21.11111111,0,100,20
12457,19.16942385,Grapes,303522.3313,55.20794069,2494.290252,100,100,0,0,0,100,0,56.66666667,14.5,0,20
12465,31.83673228,Grapes,504092.3128,91.68978897,5241.8171,100,0,0,0,0,100,0,42.22222222,63,0,20
12469,28.02840488,Grapes,443792.5135,80.72180605,1960.397845,100,0,0,75.25,0,0,0,58.88888889,76.5,100,20
12470,79.06477334,Grapes,1251885.53,227.7065472,9562.605332,100,100,0,13,100,100,0,84.44444444,47,100,20
12472,18.57109297,Grapes,294048.5576,53.48474775,2173.969577,100,100,0,0,0,100,0,55.55555556,98,100,20
