FID_Tulare_fields,TNC,Krat,Kitfox,Corridors,CPAD
14513,0,0,0,0,0
14514,0,0,15.77616605,0,46.39130016
14515,0,0,20.4798354,0,0
14516,0,0,0,0,1.462156689
14517,0,0,0,0,0
14518,0,0,0,0,0
14519,0,0,0,0,0
14520,0,0,0,0,0
14521,0,0,0,0,0
14522,0,0,0,0,0
14523,0,0,0,0,0
14524,0,0,0,0,0
14525,0,0,0,0,9.289497597
14526,0,0,0,0,0
14527,0,0,0,0,0
14528,0,0,0.076588843,2.552961428,2.552961428
14529,0,0,0,0,0
14530,0,0,0,4.233336195,18.67648321
14531,0,0,0,0,0
14532,0,0,0,0,0
14533,0,0,0,0,2.006479288
14534,0,0,0,17.79961895,0
14535,0,0,0,0,0
14536,0,0,0,0,0
14537,0,0,0.158887485,0,0
14538,75.21854697,0,20.68510042,0,75.21854697
14539,0,0,0,0,0
14540,0,0,0.0296385,0,5.927700016
14541,0,0,0.214206766,0,0
14542,0,0,0,0,9.496288204
14543,0,0,0,2.188801512,0
14544,0,0,0,0,0
14545,0,0,0,0,0
14546,0,0,0,0,0
14547,0,0,7.344232468,0,0
14548,0,0,3.052627261,0,0
14549,0,0,9.056948743,0,0
14550,0,0,1.803445764,0,0
14551,0,0,0,0,0
14552,0,0,1.917587913,38.35175826,0
14553,0,0,0,0,0
14554,0,0,0,0,0
14555,0,0,0,0,3.928262283
14556,0,0,0,0,0
14557,0,0,0,0,0
14558,0,0,0,0,10.42228399
14559,0,0,0,0,0
14560,0,0,0,0,0
14561,0,0,0,0,32.05436879
14562,0,0,8.918635278,0,0
14563,0,0,1.970860805,0,0
14564,0,0,0,0,0
14565,0,0,0,5.686545252,0
14566,0,0,0.244873666,0,0
14567,0,0,0,0,0
14568,0,0,0,0,0
14569,0,0,0,0,39.11681846
14570,0,0,0,0,0
14571,0,0,0,0,14.58478819
14572,0,0,0.314938006,0,0
14573,0,0,8.532351282,0,0
14574,0,0,0,0,0
14575,0,0,0,0,0
14576,0,0,0,0,0
14577,0,0,0.189233714,0,18.92337143
14578,0,0,0,0,4.114807865
14579,0,0,0,0,0
14580,0,0,0,0,0
14581,0,0,0,0,0
14582,0,0,0,0,0
14583,0,0,0,0,0
14584,0,0,4.494384819,0,0
14585,0,0,0,0,0
14586,0,0,0,0,0
14587,0,0,0,0,0
14588,0,0,0.327500009,0,5.038461676
14589,0,0,0,0,0
14590,0,0,0,0,0
14591,0,0,0,0,0
14592,0,0,0,0,0
14593,0,0,0,7.722029702,0
14594,0,0,0.281651675,0,0
14595,0,0,0,0,0
14596,0,0,0,0,0.428544996
14597,0,0,0,7.104643326,0
14598,0,0,0,0,0
14599,0,0,0,0,0
14600,0,0,0,0,6.198482129
14601,0,0,1.576831343,0,26.28052238
14602,0,0,0,0,0
14603,0,0,17.52564286,0,0
14604,0,0,0,0,0
14605,0,0,2.69638562,0,0
14606,0,0,0,0,18.36392585
14607,0,0,0,0,0
14608,0,0,0,0,12.25954037
14609,0,0,2.340505892,0,7.801686308
14610,0,0,0,0,21.17201328
14611,0,0,27.77064768,151.4762601,0
14612,0,0,7.114493965,0,0
14613,0,0,0,0,0
14614,0,0,0,0,0
14615,0,0,0,13.30124843,0
14616,0,0,0,0,0
14617,0,0,0,0,0
14618,0,0,0,0,0
14619,0,0,0,0,0
14620,0,0,0,0,0
14621,0,0,0.174747157,0,0
14622,2.137977165,0,0,0,2.137977165
14623,0,0,0,0,0
14624,0,0,0,0,34.62708485
14625,0,0,0,0,0
14626,0,0,0.256850817,0,0
14627,0,0,0,0.830014473,5.413137865
14628,0,0,0,9.508849679,0
14629,0,0,0,0,1.389921583
14630,0,0,0,0,0
14631,0,0,0,0,0
14632,0,0,0,0,0
14633,0,0,0,0,0
14634,0,0,0,0,0
14635,0,0,0,0.270163431,9.005447692
14636,0,0,0,0,0
14637,0,0,0,0,0
14638,0,0,0,0,0
14639,0,0,0,0,0
14640,0,0,31.19651722,0,0
14641,0,0,0,0,0
14642,0,0,8.610463142,0,0
14643,0,0,0,0,0
14644,0,0,0,0,0
14645,0,0,0,0,0
14646,0,0,0,0,0
14647,0,0,1.76602488,0,18.58973558
14648,0,0,0,0,0
14649,0,0,0,0,72.63013238
14650,0,0,11.37075825,0,0
14651,0,0,0,0,0
14652,0,0.105807629,0.105807629,0,10.5807629
14653,0,0,0,0,0
14654,0,0,19.16670294,0,0
14655,0,0,0,0,5.898267572
14656,0,0,0,0,0
14657,0,0,0,0,0
14658,0,0,0,0,9.121203569
14659,0,0,0,0,0
14660,0,0,0,0,0
14661,0,0,5.785387657,0,38.56925105
14662,0,0,0,2.335631112,0
14663,0,0,0,0,12.51505939
14664,0,0,0,0,0
14665,0,0,0,0,0
14666,0,0,0.16149298,0,0
14667,0,0,0,0,0
14668,0,0,0.440130384,0,0
14669,0,0,11.72148313,0,0
14670,0,0,0,0,0
14671,0,0,0,0,0
14672,0,0,0,54.26552032,0
14673,0,0,0,0,0
14674,0,0,0,0,0
14675,0,0,33.00159046,51.9710086,0
14676,0,0,0,0,0
14677,0,0,0,0,0
14678,0,0,0,0,0
14679,0,0,0,0,0
14680,0,0,0,0,0
14681,0,0,0,4.608788789,0
14682,0,0,0,0,0
14683,0,0,0,0,0.413123636
14684,0,0,0.267146232,0,53.42924635
14685,0,0,0,0,49.09941105
14686,0,0,0.880711473,0,0
14687,0,0,0,0,0
14688,0,0,0,0,0
14689,0,0,0,0,0.758750637
14690,0,0,0,0,0
14691,0,0,0.099381121,0,0
14692,0,0,0,0,50.84333493
14693,0,0,0,11.63327542,0
14694,0,0,0,0,0
14695,0,0,0,0,0
14696,0,0,0,0,0
14697,0,0,0,0,0
14698,0,0,0,0,0
14699,0,0,0,0,48.20839035
14700,0,0,0,0,0
14701,0,0,0.258319378,0,0
14702,0,0,0,0,0
14703,0,0,0,0,0
14704,0,0,0.086377185,0,0
14705,0,0,0,0,0
14706,0,0,0,8.971056651,0
14707,0,0,0,0,2.052129043
14708,71.3794123,0,2.141382369,0,71.3794123
14709,0,0,0,6.510447101,0
14710,0,0,0,0,0
14711,0,0,0,0,0
14712,0,0,0,0,0
14713,0,0,0,0,0
14714,0,0,0,0,0
14715,0,0,0,0,0
14716,0,0,0,0,0
14717,0,0,0,0,10.42853661
14718,0,0,0,0,8.513796271
14719,0,0,0,0,0
14720,0,0,1.741314904,0,0
14721,0,0,0.610882885,0,0
14722,0,0,6.732261386,0,0
14723,0,0,0,0,0
14724,0,0,0,0,2.872195396
14725,0,0,6.516314477,0,0
14726,0,0,0,0,0
14727,0,0,0,0,5.54758533
14728,0,0,0,0,0
14729,0,0,0,0,0
14730,0,0,0,0,0
14731,0,0,0,0,0
14732,0,0,0,0,0
14733,0,0,0,0,8.667185203
14734,0,0,0,0,0
14735,0,0,1.154086574,0,0
14736,7.885298928,0,0,0,0
14737,0,0,0,0,0
14738,0,0,0,0,0
14739,0,0,0,0,0
14740,0,0,0,0,0
14741,0,0,0,0,0
14742,0,0,0,0,0
14743,0,0,0,0,0
14744,0,0,0,0,0
14745,0,0,0.758775382,0,0
14746,0,0,0,0,0
14747,0,0,0,0,29.0072758
14748,0,0,0,0,8.59978004
14749,0,0,0,0,0
14750,0,0,0,6.572637208,0
14751,0,0,0,0,0
14752,0,0,0,0,0
14753,0,0,0,0,0
14754,0,0,0,6.477253954,0
14755,0,0,0,0,0
14756,0,0,0,28.08030501,0
14757,0,0,0,0,0
14758,0,0,0,0,0
14759,0,0,0,4.753446944,0
14760,0,0,0,1.079543629,0
14761,0,0,0,0,0
14762,0,0,0.029212816,0,0
14763,0,0,8.053930981,0,0
14764,0,0,0.203138132,0,0
14765,0,0,0,0,0
14766,0,0,0,0,0
14767,0,0,21.27874941,0,0
14768,0,0,0,0,0
14769,0,0,0.749949816,29.99799262,0
14770,0,0,0,0,0
14771,0,0,0,0,0
14772,0,0,0,0,0
14773,0,0,0,0,0
14774,0,0,0,0,18.87965068
14775,0,0,0,0,0
14776,0,0,0,0,0
14777,0,0,0,0,0
14778,0,0,0,0,1.05770292
14779,0,0,0,0,3.614772455
14780,0,0,0,0,0
14781,0,0,0.082626444,0,0
14782,0,0,0,0,0
14783,0,0,0,0,0
14784,0,0,0,0,0
14785,35.25813327,0,2.882740456,0,0
14786,0,0,0,0,0
14787,0,0,0,0,0
14788,0,0,0.189272606,1.514180848,0
14789,0,0,0,1.114058349,0
14790,0,0,0,0,0
14791,0,0,0,3.362377401,0
14792,0,0,7.56140409,0,0
14793,0,0,0.248452987,0,0
14794,0,0,0,0,0
14795,0,0,5.761391393,0,18.19386756
14796,0,0,0,0,0
14797,0,0,0,0,0
14798,0,0,0,0,11.34059186
14799,0,0,0,0,0
14800,0,0,0,0,0
14801,0,0,0,0,0
14802,0,0,0,0,0
14803,0,0,0,24.01049452,0
14804,0,0,39.15262021,0,0
14805,0,0,0.161674726,0,16.16747259
14806,0,0,0,0,0
14807,0,0,0,0,0
14808,0,0,44.29021685,132.8706506,0
14809,0,0,0,0,0
14810,0,0,0,0,0
14811,0,0,0,0,0
14812,0,0,0,0,10.14309322
14813,0,0,0,0,22.76057136
14814,0,0,0.478408866,0,0
14815,0,0,0,0,0
14816,1.229342356,0,0.307335589,7.683389728,0
14817,0,0,0,7.114761701,7.114761701
14818,0,0.139363351,0.0796362,0,0
14819,0,0,0,1.296101387,0
14820,0,0,0,0,0
14821,0,0,0,0,0
14822,0,0,0.368817003,0,110.645101
14823,0,0,0.093178134,0,8.898511835
14824,0,0,0,3.696269595,3.696269595
14825,0,0,0,2.31242734,0
14826,0,0,0,0,0
14827,0,0,0,0,0
14828,0,0,0,0,4.266932282
14829,0,0,21.36019106,0,0
14830,0,0,13.52836282,35.6009548,0
14831,0,0,0,0,0
14832,0,0,0,0,0
14833,0,0,0,0,4.661823385
14834,0,0,0,0,0
14835,0,0,0.449709134,0,0
14836,0,0,0,0,0
14837,0,0,0,0,0
14838,0,0,0,0,0
14839,0,0,20.9451024,0,0
14840,0,0,0,0,0
14841,0,0,0,0,0
14842,0,0,2.180959111,0,0
14843,0,0,0.18677418,0,37.35483603
14844,0,0,0,0,0
14845,0,0,0.867275495,0,0
14846,0,0,0.162261242,0,0
14847,0,0,0,1.766744802,0
14848,0,0,0,0,0
14849,0,0,0,0,0
14850,0,0,0,0,0
14851,0,0,0,0.383003683,0
14852,0,0,0,0,0
14853,0,0,0,0,0
14854,0,0,0.338151226,0,0
14855,0,0,0,0,0
14856,11.10102849,0,4.660737151,0,0
14857,0,0,0,7.666134732,7.666134732
14858,0,0,0,19.24715303,19.24715303
14859,0,0,0,0,0
14860,0,0,0.755175506,0,0
14861,0,0,0.507293022,0,0
14862,0,0,0,0,35.55966757
14863,0,0,0,0,17.57082312
14864,0,0,0.090615499,0,0
14865,0,0,0,0,0
14866,0,0,0,0,0
14867,0,0,0,0,0
14868,0,0,41.78183153,0,0
14869,0,0,0,0,9.288233846
14870,0,0,0,0,0
14871,0,0,0.08475706,0,0
14872,0,0,3.007626389,0,150.3813195
14873,0,0,0,0,0
14874,0,0,0,0,8.966071363
14875,0,0,0,0,0
14876,0,0,0,0,0
14877,0,0,0,0,0
14878,0,0,0,0,0
14879,0,0,0,0,0
14880,0,0,0,0,0
14881,0,0,8.106502889,0,70.49132947
14882,0,0,0,0,0
14883,0,0,0,0,18.6037741
14884,0,0,0,9.019106585,0
14885,0,0,40.7244195,0,50.90552438
14886,0,0,0,0,5.094986647
14887,0,0,0,0,0
14888,0,0,0,4.288405794,0
14889,0,0,3.378725797,0,0
14890,0,0,0,0,0
14891,0,0,0,0,0
14892,0,0,0.691257016,0,0
14893,0,0,1.000477377,0,0
14894,0,0,0,0,0
14895,0,0,0,0,0
14896,0,0,0,0,0
14897,0,0,0,0,0
14898,0,0,0,0.375940554,0
14899,0,0,0,0,0
14900,78.34261991,0,6.267409592,0,0
14901,0,0,0,0,0
14902,0,0,0,0,0
14903,0,0,0.730827243,0,22.65564453
14904,0,0,0,0,0
14905,0,0,0,0,0
14906,0,0,0.005386432,1.077286344,0
14907,0,0,21.88627166,0,0
14908,0,0,0,0,0
14909,0,0,8.424496553,0,0
14910,0,0,0.080068548,0,0
14911,0,0,0,0,0
14912,0,0,0,0,0
14913,0,0,0,0,54.12967231
14914,0,0,29.72556182,0,0
14915,0,0,0,0,2.00315099
14916,0,0,0,0,0
14917,0,0,0,0,0
14918,0,0,0,0,0
14919,0,0,0,0,0
14920,0,0,0,0,0
14921,0,0,0.514909506,0,0
14922,0,0,0,0,0
14923,0,0,0,0,0
14924,0,0,0,0,0
14925,0,0,0,0,0
14926,0,0,0,1.729004278,0
14927,0,0,0,0,0
14928,0,0,0,0,2.056918975
14929,0,0,0,0,1.844146096
14930,0,0,0,26.56969669,26.56969669
14931,0,0,0,0,7.126088447
14932,0,0,0.260492281,0,0
14933,0,0,0,0,0
14934,0,0,0,0,0
14935,0,0,0,0,0
14936,0,0,0,0,0
14937,0,0,0.285729597,0,19.04863982
14938,0,0,0,0,0
14939,0,0,6.576695616,0,0
14940,0,0,18.03615892,0,0
14941,0,0,0,0,0
14942,0,0,0.370352527,0,0
14943,0,0,0,37.74709302,0
14944,0,0,0,0,0
14945,0,0,0,0,0
14946,0,0,0,0,0
14947,0,0,0,0,0
14948,0,0,1.722120789,0,0
14949,0,0,0,0,0
14950,0,0,0,0,0
14951,0,0,0,0,0
14952,0,0,0,0,0
14953,0,0,0,0,0
14954,0,0,4.040250083,6.362598557,0
14955,0,0,0,0,0.743005698
14956,0,0,1.98311264,16.52593867,0
14957,0,0,0,0,0
14958,0,0,0,0,0
14959,0,0,0,0,0
14960,0,0,0,4.526078819,4.526078819
14961,0,0,0,0,0
14962,0,0,0,0,0
14963,0,0,0.239724578,0,0
14964,0,0,0,0,4.386100605
14965,0,0,0,0,0
14966,0,0,0,0,0
14967,0,0,0,1.998345565,1.649428085
14968,0,0,0,0,36.43317249
14969,0,0,0,0,0
14970,0,0,0,0,0
14971,0,0,0,0,0
14972,0,0,0,0,0
14973,0,0,0,0,0
14974,0,0,1.117960462,0,0
14975,0,0,0,0,13.06452039
14976,0,0,2.179434511,0,0
14977,61.11149229,0,0,366.6689537,611.1149229
14978,0,0,0,0,124.9177369
14979,0,0,0.302188151,0,0
14980,0,0,0,0,0
14981,0,0.108890136,5.008946262,0,0
14982,0,0,0.599369373,14.98423433,0
14983,0,0,0,0,0
14984,0,0,0,0,0
14985,0,0,0,5.28215506,0
14986,0,0.125626868,0.376880604,0,12.5626868
14987,0,0,0,0,0
14988,0,0,0.052430385,0,0
14989,0,0,0,0,0
14990,0,0,0,0,0
14991,0,0,0.587525693,0,29.37628465
14992,0,0,0,19.58559734,35.93687585
14993,0,0,0,0,0
14994,0,0,0,1.572987782,0
14995,0,0,0,0,0
14996,0,0,0,6.462588583,0
14997,0,0,0,0,0
14998,0,0,10.62043419,0,0
14999,0,0,0,0,0
15000,0,0,0.170896903,0,0
15001,0,0,0.110427419,0,0
15002,0,0,0,0,0
15003,0,0,0,0,0
15004,0,0,0,0,8.824833321
15005,0,0,0,0,9.065804954
15006,0,0,0,0,0
15007,0,0,0,0,0
15008,0,0,0.065858286,0,7.310269763
15009,0,0,2.823389893,0,0
15010,0,0,0,2.16270329,2.16270329
15011,0,0,0,0,0
15012,0,0,0,0,0
15013,0,0,2.790390603,0,0
15014,0,0,0,0,0
15015,0,0,0,0,0
15016,0,0,0,0,0
15017,0,0,0,0,0
15018,0,0,0,0,0
15019,0,0,0,0,0
15020,0,0,0,0,0
15021,0,0,0,0,0
15022,0,0,6.855438501,0,0
15023,0,0,0,0,0
15024,0,0,0,0,16.28393313
15025,0,0,0,0,0
15026,0,0,0,0,0
15027,0,0,0,0,32.63741027
15028,0,0,0,9.160887781,0
15029,0,0,4.534525017,0,0
15030,0,0,1.370226937,0,0
15031,0,0,0.233638281,0,0
15032,0,0,29.93742664,0,1.151439486
15033,0,0,2.448320687,0,0
15034,0,0,0,0,0
15035,0,0,19.94063935,0,69.35874556
15036,0,0,0,0,0
15037,0,0,0,0,21.75031745
15038,0,0,0.078507684,0,5.233845616
15039,0,0,0,0,0.75846886
15040,0,0,0,0,0
15041,0,0,0,1.200350042,0
15042,0,0,20.69626214,0,0
15043,0,0,0,0,0
15044,0,0,0,0,1.459459923
15045,0,0,0,36.17141399,0
15046,0,0,0,0,0
15047,0,0,0,0,0
15048,0,0,0.258407441,0,3.230093014
15049,0,0,0,0,0
15050,0,0,0,38.50663339,0
15051,0,0,0,0,0
15052,0,0,0,0,0
15053,0,0,0,0,0
15054,0,0,0,0,0
15055,0,0,0,0,22.89479954
15056,0,0,0,2.32907245,0
15057,0,0,7.923906498,0,0
15058,0,0,0,0,0
15059,0,0.060189435,0,0,0
15060,0,0,0,0,4.898096609
15061,0,0,0,0,0
15062,0,0,0.174180748,0,17.41807483
15063,0,0,1.188662282,0,0
15064,0,0,0,0,0
15065,0,0,0,0,0
15066,0,0,0,1.962733541,0
15067,0,0,0,13.67650418,0
15068,0,0,0,0,0
15069,0,0,0,12.22548416,0
15070,0,0,0,0,0
15071,0,0,0.637990144,0,0
15072,0,0,0,0,0
15073,0,0,0,2.41389975,0
15074,0,0,0,0,0
15075,0,0,0,0,0
15076,0,0,0,0,9.761122599
15077,0,0,0,0,0
15078,0,0,0.811059717,0,0
15079,0,0,0,0,16.09292776
15080,0,0,0,0,18.50651078
15081,0,0,0,0,28.92159407
15082,0,0,0,0,0
15083,0,0,0.204105287,0,0
15084,0,0,0,0,0
15085,0,0,10.83865457,0,22.59003795
15086,0,0,0,0,0
15087,0,0,0,0,0
15088,0,0,0,0,25.3775939
15089,0,0,0,0,0
15090,0,0,0,0,0
15091,0,0,0,0,0
15092,0,0,0,0,7.776767512
15093,0,0,0,0,0
15094,0,0,0,0,8.548189405
15095,0,0,0,0,0
15096,0,0,0,0,0
15097,0,0,0,0,31.79526715
15098,0,0,0,0,0
15099,0,0,0.06249268,0,0
15100,0,0,0.017174182,1.717418201,0
15101,0,0,0,0,0
15102,0,0,0,0,0
15103,0,0,0,4.012154295,4.012154306
15104,0,0,0.396691701,0,0
15105,0,0,0.186671949,0,0
15106,0,0,0,8.726037912,8.726037912
15107,0,0,0,0,0
15108,0,0,0.073238455,0,0
15109,0,0,0,0,0
15110,0,0,0,0,0
15111,0,0,0,0,0
15112,0,0,0,0,48.82224255
15113,0,0,21.78288391,0,0
15114,0,0,0,0,0
15115,0,0,0,0,0
15116,0,0,0,0,0
15117,0,0,0,0,0
15118,0,0,0.759176223,0,18.97940558
15119,0,0,0,0,0
15120,0,0,0,6.919897589,6.919897589
15121,21.77033494,0,29.43943021,0,0
15122,0,0,0,1.243200357,0
15123,0,0,14.70722545,0,0
15124,0,0,0,0,0
15125,0,0,24.12278738,0,0
15126,0,0,0,0,0
15127,0,0,0,0,0
15128,30.94806208,0,11.3938139,0,0
15129,0,0,0,0,4.427322994
15130,0,0,0,0.064424945,0
15131,0,0,0,0,0
15132,0,0,0,0,0
15133,0,0,0,0,7.777359032
15134,0,0,0.094894573,0,0
15135,0,0,2.182772731,0,0
15136,0,0,0,0,0
15137,0,0,0,0,0
15138,0,0,0.180714269,0,36.14285386
15139,0,0,0,0,0
15140,0,0,0,0,0
15141,0,0,0,0,0
15142,0,0,0,0,0
15143,0,0,0,0,0
15144,0,0,11.32935617,0,0
15145,0,0,0,0,0
15146,0,0,0,0,0
15147,0,0,0,0.847912649,0
15148,0,0,0,0,0
15149,0,0,0,0,0
15150,0,0,0,0,0
15151,0,0,0,0,0
15152,0,0,0,0,25.61921712
15153,0,0,0,0,0
15154,0,0,0,5.295197659,0
15155,0,0,0,4.517028779,0
15156,0,0,0,0,0
15157,0,0,0,0,0
15158,0,0,0,0,0
15159,0,0,0,0,0
15160,0,0,0,0,0
15161,0,0,0,0,7.506857435
15162,0,0,0,0,0
15163,0,0,0,0,0
15164,0,0,0,0,0
15165,0,0,0,9.45648258,9.45648258
15166,0,0,0,0,0
15167,0,0,0,0,0
15168,0,0,0.370350295,63.70025077,0
15169,0,0,0,0,0
15170,0,0,0,0,3.464456817
15171,0,0,0,0,0
15172,0,0,0,0,1.455379011
15173,0,0,0,0,4.613639039
15174,0,0,0,0,6.57570905
15175,0,0,0,0,0
15176,0,0,0,0,0
15177,0,0,0,0,0
15178,0,0,0,2.491983194,0
15179,0,0,0,0,0
15180,0,0,0,0,0
15181,0,0,0,0,0
15182,0,0,0,0,0
15183,0,0,0,2.804800624,0
15184,0,0,0,0,0
15185,0,0,0.180498209,0,0
15186,61.89907289,0.349712276,0,0,69.94245524
15187,0,0,0,0,0
15188,0,0,0,0,0
15189,0,0,0,0,0
15190,0,0,0,0,8.920980621
15191,0,0,0,0,0
15192,0,0,10.70281731,0,0
15193,0,0,0,0,0
15194,0,0,0,0,0
15195,0,0,0,0,0
15196,20.3172091,0.216140522,23.77545746,0,0
15197,0,0,0,0,0
15198,0,0,0,0,0
15199,0,0,0,0,0
15200,0,0,0,26.68284532,0
15201,0,0,0,3.643215995,0
15202,0,0,45.35166388,0,0
15203,0,0,0.095837502,0,0
15204,0,0,0,0,56.10484547
15205,0,0,0.68843712,14.97350736,0
15206,0,0,0,0,0
15207,0,0,0,0,0.812618345
15208,0,0,0,0,0
15209,0,0,0,0,0
15210,0,0,0,0,0
15211,0,0,0.689343079,0,0
15212,0,0,0,0,0
15213,0,0,0,0,0
15214,0,0,0,0,0
15215,0,0,0,0,7.171707734
15216,0,0,0,0,0
15217,0,0,3.195662434,0,0
15218,0,0,0,0,0
15219,0,0,0,0,0
15220,0,0,0,0,0
15221,0,0,0,24.02979351,0
15222,0,0,4.039062246,0,0
15223,0,0,1.379282228,0,0
15224,0,0,0,0,0
15225,33.26469014,0,0,0,75.03313565
15226,0,0,0,0,0
15227,0,0,0,0,0
15228,0,0,0,11.49997951,0
15229,0,0,19.69623336,0,0
15230,0,0,29.92355143,104.9949173,0
15231,0,0,0,0,0
15232,0,0,0,0,0
15233,0,0,0.374113845,0,0
15234,0,0,0,0,6.161479503
15235,0,0,0,0,0
15236,0,0,0,0,60.72503654
15237,0,0,0,0,5.947781075
15238,0,0,0,0,0
15239,0,0,0.124793767,0,0
15240,0,0,0,0,0
15241,0,0,0,0,0
15242,0,0,0,0,0
15243,0,0,1.522531827,0,0
15244,0,0,0,0,7.17290409
15245,0,0,0,0,0
15246,0,0,0,0,0
15247,0,0,0,0,42.10771006
15248,0,0,0,0,0
15249,0,0,0.359911344,0,0
15250,0,0,0,0,0
15251,0,0,0,0,0
15252,0,0,0,0,0
15253,0,0,0.043821847,0,8.764369471
15254,0,0,0,0,0
15255,0,0,0.667449371,0,29.66441649
15256,0,0,0,0,0
15257,0,0,0,0,0
15258,0,0,0.18368442,0,0
15259,0,0,0,5.380035696,5.380035696
15260,0,0,0,0,0
15261,0,0,8.392445328,0,76.29495752
15262,0,0,0,0,25.23122055
15263,0,0,0.37506787,0,0
15264,0,0,0,0,4.034620854
15265,0,0,0,0,18.48253144
15266,0,0,0,0,0
15267,0,0,0,0,0
15268,0,0,0,0,0
15269,0,0,0,0,0
15270,0,0,0,0,12.69317461
15271,0,0,0.35418835,0,0
15272,0,0,40.3575294,0,67.26254899
15273,0,0,0,0,0
15274,0,0,0,0,271.8919568
15275,0,0,0,0,0
15276,0,0,0,0,0
15277,0,0,3.689128121,0,8.783638384
15278,0,0,0,0,0
15279,0,0,0,0,0
15280,0,0,0,0,0
15281,0,0,0,0,8.497957207
15282,0,0,0,0,0
15283,0,0,0,0,0
15284,0,0,0,0,4.904316677
15285,0,0,0,0,0
15286,0,0,0,10.90401073,0
15287,0,0,0,0,0
15288,0,0,0,0,0
15289,0,0,0,0,0
15290,0,0,0,0,0
15291,0,0,0,0,6.904957706
15292,0,0,6.104646824,0,0
15293,0,0,3.92368445,0,0
15294,0,0,0,0,0
15295,0,0.020795363,0,0,0
15296,0,0,3.693783508,0,18.78195004
15297,72.49344746,0.724934475,0.724934475,0,72.49344746
15298,0,0,0,0,0
15299,0,0,0,0,0
15300,0,0,0,0,0
15301,0,0,0,0,0
15302,0,0,0,0,2.571953371
15303,0,0,1.238270337,26.53436436,26.53436436
15304,0,0,1.554240126,0,0
15305,0,0,0,0,4.074857542
15306,0,0,0,0,0
15307,0,0,0,0,0
15308,0,0,0,0,0
15309,0,0,0,0,0
15310,0,0,0,0,0
15311,0,0,0,0,0
15312,0.427633391,0,2.138166957,9.502964254,0
15313,0,0,0,0,36.82876533
15314,0,0,0,16.95021432,0
15315,0,0,0.68958679,0,0
15316,0,0,19.07524894,35.32453508,0
15317,0,0,0,0,0
15318,0,0,0,5.573518831,5.573518831
15319,0,0,0,0,0
15320,0,0,0,0,0
15321,0,0,0,13.99666966,0
15322,0,0,0,0,0
15323,0,0,0,0,0
15324,0,0,0,0,114.1872217
15325,0,0,0,0,0
15326,0,0,0,0,0
15327,0,0,0,0,4.433528761
15328,0,0,0.094101883,0,2.688625223
15329,0,0,0,0,0
15330,0,0,0,0,0
15331,0,0,0,0,0
15332,0,0,0,0,18.3795184
15333,0,0,0,0,0
15334,0,0,0,0,0
15335,0,0,0.066993662,0,0
15336,0,0,0,0,0
15337,0,0,0,0,0
15338,0,0,0,4.760055607,0
15339,0,0,0,0,0
15340,0,0,0,0,0
15341,0,0,0,0,0
15342,0,0,0,0,0
15343,0,0,0,0,0
15344,0,0,0,0,0
15345,0,0,0,0,0
15346,0,0,0,5.613376353,0
15347,0,0,0,0,0
15348,0,0,0.371185969,0,0
15349,0,0,0,0,3.463548504
15350,0,0,0,0,0
15351,0,0,0,0,0
15352,5.25424409,0,0,0,0
15353,0,0,0,0,0
15354,0,0,0,0,0
15355,0,0,0,0,0
15356,0,0,0.617675459,0,0
15357,0,0,0,0,0
15358,0,0,0,0,0
15359,0,0,0.046316698,0,0
15360,0,0,0,0,0
15361,0,0,0,0,0
15362,0,0,0.210003431,0,0
15363,0,0,0,0,0
15364,0,0,0,0,36.39816784
15365,0,0,1.267233657,0,0
15366,0,0,0,0,0
15367,0,0,0,0,0
15368,0,0,0.677973825,23.32229957,0
15369,0,0,0,0,14.06776044
15370,0,0,0,0,0
15371,0,0,0,0,35.84385317
15372,0,0,0,0,0
15373,0,0,0,0,4.183383544
15374,0,0,1.059852832,0,0
15375,0,0,0,0,0
15376,0,0,0,0,0.812148308
15377,0,0,0,0,24.58444086
15378,0,0,0.649925831,0,0
15379,0,0,0,0,2.352635016
15380,0,0,0,0,0
15381,0,0,0,0,11.33226672
15382,0,0,0.023242153,0,0
15383,0,0,0,0,22.52925139
15384,0,0,0,6.066379902,0
15385,0,0,0,0,0
15386,0,0,0,0,0
15387,0,0,0,0,0
15388,0,0,0,0,0
15389,0,0,0.073063896,0,14.61277928
15390,0,0,0,0,0
15391,0,0,0,0,5.160679246
15392,0,0,0,0,7.574850656
15393,0,0,0,0,0
15394,0,0,0,0,0
15395,0,0,0,0,0
15396,0,0,0,0,1.919620507
15397,0,0,0,0,31.24405943
15398,0,0,0,32.34174873,0
15399,0,0,0,0,0
15400,0,0,0,0,0
15401,0,0,0,0,0
15402,0,0,0,0,3.773113533
15403,0,0,0,0,0
15404,0,0,0,0,0
15405,0,0,0,0,0
15406,0,0,38.22315683,0,72.11916382
15407,0,0,0,0,0
15408,0,0,0,0,0
15409,0,0,0,0,2.902336005
15410,0,0,0,0,0
15411,0,0,0,0,0
15412,0,0,0,0,0
15413,0,0,28.66549218,0,150.8710115
15414,0,0,0.345303381,0,27.62427051
15415,0,0,0,0,0
15416,0,0,0,0,0
15417,0,0,0,12.93146694,9.044960483
15418,0,0,0,0,0
15419,0,0,0,1.812665385,1.812665385
15420,0,0,0,0,0
15421,0,0,0.152596801,0,0
15422,0,0,0.090372853,0,0
15423,0,0,0,0,0
